Time,Timestamp,X,Y,Z,Magnitude,Pressure,Label
37:27.9,188.714386,-0.055786133,0.805053711,0.091064453,0.812106092,955.777899,su
37:27.9,188.737854,-0.055786133,0.805053711,0.091064453,0.812106092,955.777899,su
37:28.0,188.7666626,0.102416992,0.945068359,0.225952148,0.977086392,955.777899,su
37:28.0,188.7901611,0.102416992,0.945068359,0.225952148,0.977086392,955.7831861,su
37:28.0,188.8136902,0.102416992,0.945068359,0.225952148,0.977086392,955.7831861,su
37:28.0,188.8407898,0.129394531,1.017578125,0.310791016,1.071820526,955.7831861,su
37:28.1,188.8643494,0.129394531,1.017578125,0.310791016,1.071820526,955.7831861,su
37:28.1,188.88797,0.129394531,1.017578125,0.310791016,1.071820526,955.7831861,su
37:28.1,188.9116516,0.129394531,1.017578125,0.310791016,1.071820526,955.7831861,su
37:28.1,188.9405518,0.086669922,0.990966797,0.35546875,1.056354533,955.7914306,su
37:28.2,188.9642029,0.086669922,0.990966797,0.35546875,1.056354533,955.7914306,su
37:28.2,188.9878235,0.086669922,0.990966797,0.35546875,1.056354533,955.7914306,su
37:28.2,189.0167847,0.076171875,0.934814453,0.387817383,1.01492982,955.8197899,su
37:28.2,189.0405273,0.076171875,0.934814453,0.387817383,1.01492982,955.8197899,su
37:28.3,189.0646362,0.076171875,0.934814453,0.387817383,1.01492982,955.8197899,su
37:28.3,189.0918579,0.103515625,0.91796875,0.382080078,0.999683598,955.8197899,su
37:28.3,189.1156311,0.103515625,0.91796875,0.382080078,0.999683598,955.8197899,su
37:28.3,189.1394043,0.103515625,0.91796875,0.382080078,0.999683598,955.8197899,su
37:28.4,189.1688538,0.168457031,0.889282227,0.34387207,0.968219319,955.8197899,su
37:28.4,189.1930237,0.168457031,0.889282227,0.34387207,0.968219319,955.8208159,su
37:28.4,189.2171631,0.168457031,0.889282227,0.34387207,0.968219319,955.8208159,su
37:28.4,189.2460938,0.210083008,0.875854492,0.326171875,0.957937396,955.8208159,su
37:28.5,189.2701721,0.210083008,0.875854492,0.326171875,0.957937396,955.7984299,su
37:28.5,189.294342,0.210083008,0.875854492,0.326171875,0.957937396,955.7984299,su
37:28.5,189.3218384,0.237915039,0.899902344,0.341796875,0.991591094,955.7984299,su
37:28.5,189.3460083,0.237915039,0.899902344,0.341796875,0.991591094,955.7984299,su
37:28.6,189.3701782,0.237915039,0.899902344,0.341796875,0.991591094,955.7984299,su
37:28.6,189.3995056,0.267578125,0.944458008,0.364746094,1.047205183,955.7984299,su
37:28.6,189.4241333,0.267578125,0.944458008,0.364746094,1.047205183,955.7864611,su
37:28.7,189.4482727,0.267578125,0.944458008,0.364746094,1.047205183,955.7864611,su
37:28.7,189.4724426,0.267578125,0.944458008,0.364746094,1.047205183,955.7864611,su
37:28.7,189.5019226,0.298095703,0.937011719,0.409912109,1.065307442,955.7475418,su
37:28.7,189.526123,0.298095703,0.937011719,0.409912109,1.065307442,955.7475418,su
37:28.8,189.550354,0.298095703,0.937011719,0.409912109,1.065307442,955.7475418,su
37:28.8,189.5779724,0.303955078,0.931518555,0.447631836,1.077260306,955.7475418,su
37:28.8,189.6022034,0.303955078,0.931518555,0.447631836,1.077260306,955.7475418,su
37:28.8,189.6264343,0.303955078,0.931518555,0.447631836,1.077260306,955.7475418,su
37:28.9,189.6559448,0.286865234,0.893554688,0.427612305,1.031302053,955.7338829,su
37:28.9,189.6801453,0.286865234,0.893554688,0.427612305,1.031302053,955.7338829,su
37:28.9,189.7044067,0.286865234,0.893554688,0.427612305,1.031302053,955.7338829,su
37:28.9,189.7338867,0.302978516,0.827880859,0.421508789,0.977165471,955.7719333,su
37:29.0,189.7581482,0.302978516,0.827880859,0.421508789,0.977165471,955.7719333,su
37:29.0,189.7823181,0.302978516,0.827880859,0.421508789,0.977165471,955.7719333,su
37:29.0,189.8099365,0.311401367,0.823242188,0.448852539,0.988011697,955.7719333,su
37:29.0,189.8342285,0.311401367,0.823242188,0.448852539,0.988011697,955.7719333,su
37:29.1,189.85849,0.311401367,0.823242188,0.448852539,0.988011697,955.7719333,su
37:29.1,189.8878174,0.302856445,0.827392578,0.420898438,0.976450715,955.7719333,su
37:29.1,189.9120789,0.302856445,0.827392578,0.420898438,0.976450715,955.7938166,su
37:29.1,189.9363098,0.302856445,0.827392578,0.420898438,0.976450715,955.7938166,su
37:29.2,189.9634705,0.316650391,0.851196289,0.399536133,0.992185322,955.7938166,su
37:29.2,189.9877014,0.316650391,0.851196289,0.399536133,0.992185322,955.7938166,su
37:29.2,190.0119934,0.316650391,0.851196289,0.399536133,0.992185322,955.7938166,su
37:29.2,190.0415344,0.337646484,0.874755859,0.393798828,1.016995811,955.7938166,su
37:29.3,190.0657959,0.337646484,0.874755859,0.393798828,1.016995811,955.7864442,su
37:29.3,190.0900879,0.337646484,0.874755859,0.393798828,1.016995811,955.7864442,su
37:29.3,190.1195068,0.3359375,0.906616211,0.35144043,1.028745514,955.7864442,su
37:29.3,190.1438293,0.3359375,0.906616211,0.35144043,1.028745514,955.8149329,su
37:29.4,190.1679993,0.3359375,0.906616211,0.35144043,1.028745514,955.8149329,su
37:29.4,190.191803,0.3359375,0.906616211,0.35144043,1.028745514,955.8149329,su
37:29.4,190.2194214,0.323730469,0.948608398,0.354614258,1.063207685,955.8149329,su
37:29.4,190.2436523,0.323730469,0.948608398,0.354614258,1.063207685,955.8149329,su
37:29.5,190.2678833,0.323730469,0.948608398,0.354614258,1.063207685,955.8149329,su
37:29.5,190.2974854,0.280517578,0.977539063,0.419799805,1.100229343,955.9234432,su
37:29.5,190.3216858,0.280517578,0.977539063,0.419799805,1.100229343,955.9234432,su
37:29.5,190.3459473,0.280517578,0.977539063,0.419799805,1.100229343,955.9234432,su
37:29.6,190.3754883,0.217529297,0.967041016,0.431396484,1.081013528,955.9490934,su
37:29.6,190.3997498,0.217529297,0.967041016,0.431396484,1.081013528,955.9490934,su
37:29.6,190.4240417,0.217529297,0.967041016,0.431396484,1.081013528,955.9490934,su
37:29.7,190.4516907,0.172607422,0.921508789,0.407592773,1.022303105,955.9490934,su
37:29.7,190.4759827,0.172607422,0.921508789,0.407592773,1.022303105,955.9490934,su
37:29.7,190.5002441,0.172607422,0.921508789,0.407592773,1.022303105,955.9490934,su
37:29.7,190.5297852,0.147460938,0.920166016,0.400634766,1.014375887,955.9490934,su
37:29.8,190.5540466,0.147460938,0.920166016,0.400634766,1.014375887,955.9038678,su
37:29.8,190.57901,0.147460938,0.920166016,0.400634766,1.014375887,955.9038678,su
37:29.8,190.6085815,0.162841797,0.919555664,0.364013672,1.002300366,955.9038678,su
37:29.8,190.632843,0.162841797,0.919555664,0.364013672,1.002300366,955.8925994,su
37:29.9,190.6571045,0.162841797,0.919555664,0.364013672,1.002300366,955.8925994,su
37:29.9,190.7015076,0.172119141,0.911865234,0.309448242,0.978203158,955.8925994,su
37:29.9,190.717865,0.172119141,0.911865234,0.309448242,0.978203158,955.8925994,su
37:29.9,190.734314,0.172119141,0.911865234,0.309448242,0.978203158,955.8925994,su
37:30.0,190.7507324,0.172119141,0.911865234,0.309448242,0.978203158,955.8925994,Null
37:30.0,190.7724304,0.173339844,0.901000977,0.280883789,0.95955467,955.8193876,Null
37:30.0,190.7889099,0.173339844,0.901000977,0.280883789,0.95955467,955.8193876,Null
37:30.0,190.8053894,0.173339844,0.901000977,0.280883789,0.95955467,955.8193876,Null
37:30.0,190.8219604,0.173339844,0.901000977,0.280883789,0.95955467,955.8193876,Null
37:30.0,190.8419189,0.233032227,0.956298828,0.334594727,1.039598527,955.8193876,Null
37:30.1,190.8585205,0.233032227,0.956298828,0.334594727,1.039598527,955.8193876,Null
37:30.1,190.8751831,0.233032227,0.956298828,0.334594727,1.039598527,955.8193876,Null
37:30.1,190.8917847,0.233032227,0.956298828,0.334594727,1.039598527,955.8193876,Null
37:30.1,190.9084167,0.233032227,0.956298828,0.334594727,1.039598527,955.8193876,Null
37:30.1,190.9303589,0.244506836,0.992675781,0.418701172,1.104762178,955.7760093,Null
37:30.2,190.9473267,0.244506836,0.992675781,0.418701172,1.104762178,955.7760093,Null
37:30.2,190.9639893,0.244506836,0.992675781,0.418701172,1.104762178,955.7760093,Null
37:30.2,190.9806519,0.244506836,0.992675781,0.418701172,1.104762178,955.7760093,Null
37:30.2,191.0025635,0.236328125,0.95324707,0.464233398,1.086298121,955.7760093,Null
37:30.2,191.0192566,0.236328125,0.95324707,0.464233398,1.086298121,955.7346533,Null
37:30.2,191.0359192,0.236328125,0.95324707,0.464233398,1.086298121,955.7346533,Null
37:30.3,191.0526123,0.236328125,0.95324707,0.464233398,1.086298121,955.7346533,Null
37:30.3,191.0693054,0.236328125,0.95324707,0.464233398,1.086298121,955.7346533,Null
37:30.3,191.0894165,0.23034668,0.852661133,0.444824219,0.98891819,955.7346533,Null
37:30.3,191.1062622,0.23034668,0.852661133,0.444824219,0.98891819,955.7346533,Null
37:30.3,191.1230469,0.23034668,0.852661133,0.444824219,0.98891819,955.7346533,Null
37:30.3,191.1398621,0.23034668,0.852661133,0.444824219,0.98891819,955.7346533,Null
37:30.4,191.1620178,0.250488281,0.8203125,0.468017578,0.977086194,955.7346533,Null
37:30.4,191.1788025,0.250488281,0.8203125,0.468017578,0.977086194,955.7451783,Null
37:30.4,191.1956482,0.250488281,0.8203125,0.468017578,0.977086194,955.7451783,Null
37:30.4,191.2124939,0.250488281,0.8203125,0.468017578,0.977086194,955.7451783,Null
37:30.4,191.2293396,0.250488281,0.8203125,0.468017578,0.977086194,955.7451783,Null
37:30.5,191.2515564,0.271362305,0.860351563,0.452758789,1.009372494,955.7423904,Null
37:30.5,191.2685242,0.271362305,0.860351563,0.452758789,1.009372494,955.7423904,Null
37:30.5,191.2855835,0.271362305,0.860351563,0.452758789,1.009372494,955.7423904,Null
37:30.5,191.3025818,0.271362305,0.860351563,0.452758789,1.009372494,955.7423904,Null
37:30.5,191.3234253,0.29675293,0.875976563,0.383178711,1.001110965,955.7423904,Null
37:30.5,191.3405151,0.29675293,0.875976563,0.383178711,1.001110965,955.7423904,Null
37:30.6,191.357605,0.29675293,0.875976563,0.383178711,1.001110965,955.7423904,Null
37:30.6,191.3747559,0.29675293,0.875976563,0.383178711,1.001110965,955.7423904,Null
37:30.6,191.3918762,0.29675293,0.875976563,0.383178711,1.001110965,955.7423904,Null
37:30.6,191.4143372,0.305419922,0.882202148,0.360107422,1.000619465,955.7395852,Null
37:30.6,191.4315796,0.305419922,0.882202148,0.360107422,1.000619465,955.7395852,Null
37:30.7,191.448761,0.305419922,0.882202148,0.360107422,1.000619465,955.7395852,Null
37:30.7,191.4660645,0.305419922,0.882202148,0.360107422,1.000619465,955.7395852,Null
37:30.7,191.4885864,0.31262207,0.902832031,0.348266602,1.016920774,955.7582507,Null
37:30.7,191.5058594,0.31262207,0.902832031,0.348266602,1.016920774,955.7582507,Null
37:30.7,191.5231323,0.31262207,0.902832031,0.348266602,1.016920774,955.7582507,Null
37:30.7,191.5404663,0.31262207,0.902832031,0.348266602,1.016920774,955.7582507,Null
37:30.8,191.5612183,0.325317383,0.926025391,0.288574219,1.023049121,955.7582507,Null
37:30.8,191.5785828,0.325317383,0.926025391,0.288574219,1.023049121,955.7582507,Null
37:30.8,191.5959778,0.325317383,0.926025391,0.288574219,1.023049121,955.7582507,Null
37:30.8,191.6134033,0.325317383,0.926025391,0.288574219,1.023049121,955.7582507,Null
37:30.8,191.6308289,0.325317383,0.926025391,0.288574219,1.023049121,955.7582507,Null
37:30.9,191.653595,0.321899414,0.930541992,0.235717773,1.012467531,955.7527878,Null
37:30.9,191.6711121,0.321899414,0.930541992,0.235717773,1.012467531,955.7527878,Null
37:30.9,191.6886292,0.321899414,0.930541992,0.235717773,1.012467531,955.7527878,Null
37:30.9,191.706604,0.321899414,0.930541992,0.235717773,1.012467531,955.7527878,Null
37:30.9,191.7294617,0.325439453,0.939941406,0.22253418,1.019275304,955.7588513,Null
37:31.0,191.7470093,0.325439453,0.939941406,0.22253418,1.019275304,955.7588513,Null
37:31.0,191.764679,0.325439453,0.939941406,0.22253418,1.019275304,955.7588513,Null
37:31.0,191.7822876,0.325439453,0.939941406,0.22253418,1.019275304,955.7588513,Null
37:31.0,191.8034058,0.303222656,0.97253418,0.214233398,1.040991191,955.7588513,Null
37:31.0,191.8211365,0.303222656,0.97253418,0.214233398,1.040991191,955.7588513,Null
37:31.0,191.8388672,0.303222656,0.97253418,0.214233398,1.040991191,955.7588513,Null
37:31.1,191.8566589,0.303222656,0.97253418,0.214233398,1.040991191,955.7588513,Null
37:31.1,191.8797607,0.240722656,0.975219727,0.205200195,1.025235599,955.7588513,Null
37:31.1,191.8976135,0.240722656,0.975219727,0.205200195,1.025235599,955.8468885,Null
37:31.1,191.9153748,0.240722656,0.975219727,0.205200195,1.025235599,955.8468885,Null
37:31.1,191.933197,0.240722656,0.975219727,0.205200195,1.025235599,955.8468885,Null
37:31.2,191.9510803,0.240722656,0.975219727,0.205200195,1.025235599,955.8468885,Null
37:31.2,191.9723206,0.211547852,0.93371582,0.245849609,0.988443098,955.8468885,Null
37:31.2,191.9902344,0.211547852,0.93371582,0.245849609,0.988443098,955.8468885,Null
37:31.2,192.0080872,0.211547852,0.93371582,0.245849609,0.988443098,955.8468885,Null
37:31.2,192.0259705,0.211547852,0.93371582,0.245849609,0.988443098,955.8468885,Null
37:31.3,192.0492554,0.186523438,0.946655273,0.280395508,1.004773029,955.8430265,Null
37:31.3,192.0671997,0.186523438,0.946655273,0.280395508,1.004773029,955.8430265,Null
37:31.3,192.0854492,0.186523438,0.946655273,0.280395508,1.004773029,955.8430265,Null
37:31.3,192.1034546,0.186523438,0.946655273,0.280395508,1.004773029,955.8430265,Null
37:31.3,192.12677,0.184204102,0.987060547,0.272583008,1.040442776,955.8229466,Null
37:31.3,192.1448364,0.184204102,0.987060547,0.272583008,1.040442776,955.8229466,Null
37:31.4,192.1629333,0.184204102,0.987060547,0.272583008,1.040442776,955.8229466,Null
37:31.4,192.1810913,0.184204102,0.987060547,0.272583008,1.040442776,955.8229466,Null
37:31.4,192.2026062,0.233154297,0.973632813,0.271972656,1.037444411,955.8229466,Null
37:31.4,192.2207336,0.233154297,0.973632813,0.271972656,1.037444411,955.8229466,Null
37:31.4,192.2389526,0.233154297,0.973632813,0.271972656,1.037444411,955.8229466,Null
37:31.5,192.2571411,0.233154297,0.973632813,0.271972656,1.037444411,955.8229466,Null
37:31.5,192.2806396,0.239257813,0.940185547,0.256103516,1.003385357,955.8229466,Null
37:31.5,192.2988892,0.239257813,0.940185547,0.256103516,1.003385357,955.8213585,Null
37:31.5,192.3171387,0.239257813,0.940185547,0.256103516,1.003385357,955.8213585,Null
37:31.5,192.3354492,0.239257813,0.940185547,0.256103516,1.003385357,955.8213585,Null
37:31.6,192.3589172,0.2265625,0.934082031,0.263305664,0.996578988,955.8213585,Null
37:31.6,192.3773193,0.2265625,0.934082031,0.263305664,0.996578988,955.8500345,Null
37:31.6,192.3956299,0.2265625,0.934082031,0.263305664,0.996578988,955.8500345,Null
37:31.6,192.4139099,0.2265625,0.934082031,0.263305664,0.996578988,955.8500345,Null
37:31.6,192.432251,0.2265625,0.934082031,0.263305664,0.996578988,955.8500345,Null
37:31.7,192.4540405,0.224731445,0.958251953,0.259399414,1.017860051,955.8500345,Null
37:31.7,192.4728088,0.224731445,0.958251953,0.259399414,1.017860051,955.8500345,Null
37:31.7,192.491333,0.224731445,0.958251953,0.259399414,1.017860051,955.8500345,Null
37:31.7,192.5098267,0.224731445,0.958251953,0.259399414,1.017860051,955.8500345,Null
37:31.7,192.5336914,0.232299805,0.956054688,0.239868164,1.012689736,955.8200513,Null
37:31.8,192.5522156,0.232299805,0.956054688,0.239868164,1.012689736,955.8200513,Null
37:31.8,192.5707397,0.232299805,0.956054688,0.239868164,1.012689736,955.8200513,Null
37:31.8,192.5893555,0.232299805,0.956054688,0.239868164,1.012689736,955.8200513,Null
37:31.8,192.6132507,0.240966797,0.952880859,0.227539063,1.008871129,955.8060984,Null
37:31.8,192.6318359,0.240966797,0.952880859,0.227539063,1.008871129,955.8060984,Null
37:31.9,192.6504822,0.240966797,0.952880859,0.227539063,1.008871129,955.8060984,Null
37:31.9,192.6691589,0.240966797,0.952880859,0.227539063,1.008871129,955.8060984,Null
37:31.9,192.6913147,0.255493164,0.969116211,0.233398438,1.029047044,955.8060984,Null
37:31.9,192.710022,0.255493164,0.969116211,0.233398438,1.029047044,955.8060984,Null
37:31.9,192.7287292,0.255493164,0.969116211,0.233398438,1.029047044,955.8060984,Null
37:32.0,192.7475586,0.255493164,0.969116211,0.233398438,1.029047044,955.8060984,Null
37:32.0,192.771637,0.274658203,0.993408203,0.278808594,1.067722445,955.789378,Null
37:32.0,192.7904968,0.274658203,0.993408203,0.278808594,1.067722445,955.789378,Null
37:32.0,192.8093567,0.274658203,0.993408203,0.278808594,1.067722445,955.789378,Null
37:32.0,192.8282776,0.274658203,0.993408203,0.278808594,1.067722445,955.789378,Null
37:32.1,192.8529358,0.270141602,0.998413086,0.308349609,1.079298224,955.7789843,Null
37:32.1,192.8718872,0.270141602,0.998413086,0.308349609,1.079298224,955.7789843,Null
37:32.1,192.8909302,0.270141602,0.998413086,0.308349609,1.079298224,955.7789843,Null
37:32.1,192.9099426,0.270141602,0.998413086,0.308349609,1.079298224,955.7789843,Null
37:32.1,192.9323425,0.248168945,0.949707031,0.313720703,1.030510529,955.7789843,Null
37:32.2,192.9513855,0.248168945,0.949707031,0.313720703,1.030510529,955.7789843,Null
37:32.2,192.9704285,0.248168945,0.949707031,0.313720703,1.030510529,955.7789843,Null
37:32.2,192.989502,0.248168945,0.949707031,0.313720703,1.030510529,955.7789843,Null
37:32.2,193.0138855,0.252563477,0.926025391,0.348510742,1.021161628,955.7915416,Null
37:32.2,193.032959,0.252563477,0.926025391,0.348510742,1.021161628,955.7915416,Null
37:32.3,193.0521545,0.252563477,0.926025391,0.348510742,1.021161628,955.7915416,Null
37:32.3,193.0713196,0.252563477,0.926025391,0.348510742,1.021161628,955.7915416,Null
37:32.3,193.0939331,0.270263672,0.939941406,0.352294922,1.039540289,955.7915416,Null
37:32.3,193.1131287,0.270263672,0.939941406,0.352294922,1.039540289,955.7915416,Null
37:32.3,193.1323547,0.270263672,0.939941406,0.352294922,1.039540289,955.7915416,Null
37:32.4,193.1516724,0.270263672,0.939941406,0.352294922,1.039540289,955.7915416,Null
37:32.4,193.176239,0.245117188,0.97668457,0.287353516,1.04717106,955.8166513,Null
37:32.4,193.1955261,0.245117188,0.97668457,0.287353516,1.04717106,955.8166513,Null
37:32.4,193.2148743,0.245117188,0.97668457,0.287353516,1.04717106,955.8166513,Null
37:32.4,193.2398682,0.236572266,0.989624023,0.234130859,1.044097411,955.8166513,Null
37:32.5,193.2592773,0.236572266,0.989624023,0.234130859,1.044097411,955.8567526,Null
37:32.5,193.278656,0.236572266,0.989624023,0.234130859,1.044097411,955.8567526,Null
37:32.5,193.2980652,0.236572266,0.989624023,0.234130859,1.044097411,955.8567526,Null
37:32.5,193.3208313,0.258544922,0.956054688,0.214477539,1.013354162,955.8567526,Null
37:32.5,193.3403015,0.258544922,0.956054688,0.214477539,1.013354162,955.8567526,Null
37:32.6,193.3597717,0.258544922,0.956054688,0.214477539,1.013354162,955.8567526,Null
37:32.6,193.3792725,0.258544922,0.956054688,0.214477539,1.013354162,955.8567526,Null
37:32.6,193.4037781,0.26574707,0.95703125,0.204345703,1.01404511,955.8567526,Null
37:32.6,193.4233093,0.26574707,0.95703125,0.204345703,1.01404511,955.8621281,Null
37:32.6,193.4428101,0.26574707,0.95703125,0.204345703,1.01404511,955.8621281,Null
37:32.7,193.4624023,0.26574707,0.95703125,0.204345703,1.01404511,955.8621281,Null
37:32.7,193.4872437,0.285766602,0.974121094,0.233276367,1.041629646,955.8330043,Null
37:32.7,193.506897,0.285766602,0.974121094,0.233276367,1.041629646,955.8330043,Null
37:32.7,193.5266418,0.285766602,0.974121094,0.233276367,1.041629646,955.8330043,Null
37:32.8,193.5463257,0.285766602,0.974121094,0.233276367,1.041629646,955.8330043,Null
37:32.8,193.569519,0.297485352,0.961425781,0.254760742,1.038142622,955.8330043,Null
37:32.8,193.5892639,0.297485352,0.961425781,0.254760742,1.038142622,955.8330043,Null
37:32.8,193.609314,0.297485352,0.961425781,0.254760742,1.038142622,955.8330043,Null
37:32.8,193.6291199,0.297485352,0.961425781,0.254760742,1.038142622,955.8330043,Null
37:32.9,193.6542664,0.283935547,0.975219727,0.276245117,1.05260832,955.8487478,Null
37:32.9,193.6741028,0.283935547,0.975219727,0.276245117,1.05260832,955.8487478,Null
37:32.9,193.6940308,0.283935547,0.975219727,0.276245117,1.05260832,955.8487478,Null
37:32.9,193.7190857,0.251464844,0.954589844,0.283081055,1.026942657,955.8487478,Null
37:32.9,193.7391663,0.251464844,0.954589844,0.283081055,1.026942657,955.8911913,Null
37:33.0,193.7590942,0.251464844,0.954589844,0.283081055,1.026942657,955.8911913,Null
37:33.0,193.7790527,0.251464844,0.954589844,0.283081055,1.026942657,955.8911913,Null
37:33.0,193.8023682,0.222900391,0.907348633,0.302978516,0.982223043,955.8911913,Null
37:33.0,193.8224182,0.222900391,0.907348633,0.302978516,0.982223043,955.8911913,Null
37:33.0,193.8425598,0.222900391,0.907348633,0.302978516,0.982223043,955.8911913,Null
37:33.1,193.8626404,0.222900391,0.907348633,0.302978516,0.982223043,955.8911913,Null
37:33.1,193.8880615,0.188598633,0.914550781,0.304931641,0.982321679,955.9197873,Null
37:33.1,193.9082642,0.188598633,0.914550781,0.304931641,0.982321679,955.9197873,Null
37:33.1,193.9283447,0.188598633,0.914550781,0.304931641,0.982321679,955.9197873,Null
37:33.2,193.9485168,0.188598633,0.914550781,0.304931641,0.982321679,955.9197873,Null
37:33.2,193.9739685,0.171630859,0.974121094,0.268432617,1.024902496,955.7844177,Null
37:33.2,193.9945374,0.171630859,0.974121094,0.268432617,1.024902496,955.7844177,Null
37:33.2,194.0147705,0.171630859,0.974121094,0.268432617,1.024902496,955.7844177,Null
37:33.2,194.0384216,0.193969727,0.986328125,0.250366211,1.035929855,955.7844177,Null
37:33.3,194.0586548,0.193969727,0.986328125,0.250366211,1.035929855,955.7844177,Null
37:33.3,194.0788879,0.193969727,0.986328125,0.250366211,1.035929855,955.7844177,Null
37:33.3,194.0991516,0.193969727,0.986328125,0.250366211,1.035929855,955.7844177,Null
37:33.3,194.1243286,0.219970703,0.972167969,0.242919922,1.025918008,955.7844177,Null
37:33.3,194.1446838,0.219970703,0.972167969,0.242919922,1.025918008,955.7492771,Null
37:33.4,194.1650696,0.219970703,0.972167969,0.242919922,1.025918008,955.7492771,Null
37:33.4,194.1854553,0.219970703,0.972167969,0.242919922,1.025918008,955.7492771,Null
37:33.4,194.209259,0.201904297,0.970825195,0.210205078,1.013633602,955.7492771,Null
37:33.4,194.2297363,0.201904297,0.970825195,0.210205078,1.013633602,955.7492771,Null
37:33.5,194.2501831,0.201904297,0.970825195,0.210205078,1.013633602,955.7492771,Null
37:33.5,194.2706299,0.201904297,0.970825195,0.210205078,1.013633602,955.7492771,Null
37:33.5,194.2964783,0.198730469,0.981689453,0.188720703,1.019226906,955.7646954,Null
37:33.5,194.3169861,0.198730469,0.981689453,0.188720703,1.019226906,955.7646954,Null
37:33.5,194.3375549,0.198730469,0.981689453,0.188720703,1.019226906,955.7646954,Null
37:33.6,194.3637085,0.203369141,1.014892578,0.19128418,1.052594694,955.7646954,Null
37:33.6,194.3843079,0.203369141,1.014892578,0.19128418,1.052594694,955.7799023,Null
37:33.6,194.4049683,0.203369141,1.014892578,0.19128418,1.052594694,955.7799023,Null
37:33.6,194.4255981,0.203369141,1.014892578,0.19128418,1.052594694,955.7799023,Null
37:33.7,194.4497375,0.198364258,1.036621094,0.202758789,1.074729174,955.7799023,Null
37:33.7,194.4704285,0.198364258,1.036621094,0.202758789,1.074729174,955.7799023,Null
37:33.7,194.4911499,0.198364258,1.036621094,0.202758789,1.074729174,955.7799023,Null
37:33.7,194.5119629,0.198364258,1.036621094,0.202758789,1.074729174,955.7799023,Null
37:33.7,194.5380554,0.211547852,0.987426758,0.225952148,1.03480359,955.8233589,Null
37:33.8,194.5589294,0.211547852,0.987426758,0.225952148,1.03480359,955.8233589,Null
37:33.8,194.5798035,0.211547852,0.987426758,0.225952148,1.03480359,955.8233589,Null
37:33.8,194.605957,0.227172852,0.939331055,0.240844727,0.995970139,955.8233589,Null
37:33.8,194.6268921,0.227172852,0.939331055,0.240844727,0.995970139,955.8340156,Null
37:33.9,194.6478271,0.227172852,0.939331055,0.240844727,0.995970139,955.8340156,Null
37:33.9,194.6687927,0.227172852,0.939331055,0.240844727,0.995970139,955.8340156,Null
37:33.9,194.6931458,0.252197266,0.93371582,0.270751953,1.00435816,955.8340156,Null
37:33.9,194.7141113,0.252197266,0.93371582,0.270751953,1.00435816,955.8340156,Null
37:33.9,194.7355347,0.252197266,0.93371582,0.270751953,1.00435816,955.8340156,Null
37:34.0,194.7618713,0.288818359,0.91015625,0.309814453,1.003885172,955.8340156,Null
37:34.0,194.7828979,0.288818359,0.91015625,0.309814453,1.003885172,955.8728593,Null
37:34.0,194.8039246,0.288818359,0.91015625,0.309814453,1.003885172,955.8728593,Null
37:34.0,194.8250122,0.288818359,0.91015625,0.309814453,1.003885172,955.8728593,Null
37:34.1,194.8514709,0.319458008,0.904418945,0.352905273,1.022041672,955.9058963,Null
37:34.1,194.8726501,0.319458008,0.904418945,0.352905273,1.022041672,955.9058963,Null
37:34.1,194.8938599,0.319458008,0.904418945,0.352905273,1.022041672,955.9058963,Null
37:34.1,194.9185791,0.331665039,0.916381836,0.385620117,1.04807454,955.9058963,Null
37:34.1,194.9398193,0.331665039,0.916381836,0.385620117,1.04807454,955.9058963,Null
37:34.2,194.9611206,0.331665039,0.916381836,0.385620117,1.04807454,955.9058963,Null
37:34.2,194.9823914,0.331665039,0.916381836,0.385620117,1.04807454,955.9058963,Null
37:34.2,195.0090027,0.313354492,0.918823242,0.365356445,1.037262031,955.8912015,Null
37:34.2,195.030365,0.313354492,0.918823242,0.365356445,1.037262031,955.8912015,Null
37:34.3,195.0517273,0.313354492,0.918823242,0.365356445,1.037262031,955.8912015,Null
37:34.3,195.0783081,0.313354492,0.918823242,0.365356445,1.022335981,955.8912015,Null
37:34.3,195.0998535,0.287109375,0.916748047,0.349731445,1.022335981,955.8595659,Null
37:34.3,195.1212158,0.287109375,0.916748047,0.349731445,1.022335981,955.8595659,Null
37:34.3,195.1426697,0.287109375,0.916748047,0.349731445,1.022335981,955.8595659,Null
37:34.4,195.1674805,0.268676758,0.931396484,0.353881836,1.03194911,955.8595659,Null
37:34.4,195.1890259,0.268676758,0.931396484,0.353881836,1.03194911,955.8595659,Null
37:34.4,195.2105408,0.268676758,0.931396484,0.353881836,1.03194911,955.8595659,Null
37:34.4,195.2321167,0.268676758,0.931396484,0.353881836,1.03194911,955.8595659,Null
37:34.5,195.2590027,0.254760742,0.943481445,0.325561523,1.030073094,955.8450619,Null
37:34.5,195.2806091,0.254760742,0.943481445,0.325561523,1.030073094,955.8450619,Null
37:34.5,195.3022766,0.254760742,0.943481445,0.325561523,1.030073094,955.8450619,Null
37:34.5,195.3273315,0.253540039,0.944946289,0.310302734,1.026398474,955.8450619,Null
37:34.6,195.3489685,0.253540039,0.944946289,0.310302734,1.026398474,955.8450619,Null
37:34.6,195.370697,0.253540039,0.944946289,0.310302734,1.026398474,955.8450619,Null
37:34.6,195.3924255,0.253540039,0.944946289,0.310302734,1.026398474,955.8450619,Null
37:34.6,195.4194946,0.246704102,0.940429688,0.303100586,1.018401137,955.838062,Null
37:34.6,195.4412537,0.246704102,0.940429688,0.303100586,1.018401137,955.838062,Null
